PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM	
J	VanBergeijk, Ernst								Memoirs of an Imaginary Friend								JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS				43	8			1988	1988		10.1007/s10803-012-1738-y			AUG 2013	2013										0	0	0	0	0	0162-3257		WOS:000321966300022		
J	Shepard, Mark								Minor urbanism: everyday entanglements of technology and urban life								CONTINUUM-JOURNAL OF MEDIA & CULTURAL STUDIES				27	4			483	494		10.1080/10304312.2013.803299			AUG 1 2013	2013	In the complicated intercourse between technology and culture, the models and metaphors we deploy in projecting visions for how this relationship will - or should - evolve are essential to the process. The tendency towards envisioning stable, seamless, uniform and universally available media, communications and information systems, and infrastructures is as old as the field of ubiquitous computing (ubicomp) itself, as are critiques identifying the blind spots of these visions. As an alternative to the most recent iteration of these visions - cloud computing - I introduce the notion of minor urbanism', a conceptual vehicle for understanding the complex assemblages of actors, practices and situations brought into being by real-world ubicomp. I then describe the emergence of white-label' ATMs as an example of such an assemblage, one that articulates an alternate ontology for describing contemporary entanglements of people, technology and space in the context of everyday urban life. I conclude by introducing a work of design fiction that richly illustrates these entanglements and indicates a strategy by which the public imaginary of near-future urban technologies can be shaped along these lines.									0	0	0	0	0	1030-4312		WOS:000322753900002		
J	Schoenfeld, Stuart								Environmental Imaginaries of the Middle East and North Africa								ENVIRONMENT AND HISTORY				19	3			378	380					AUG 2013	2013										0	0	0	0	0	0967-3407		WOS:000322049900009		
J	Walsh, Victoria								Reordering and Redistributing the Visual: The Expanded "Field' of Pattern-Making in Parallel of Life and Art and Hammer Prints								JOURNAL OF VISUAL CULTURE				12	2	SI		222	244		10.1177/1470412913492398			AUG 2013	2013	In August 1954, the artist-photographer Nigel Henderson and the sculptor Eduardo Paolozzi set-up Hammer Prints Ltd to sell and promote their designs for wallpapers, curtains and ceramics. Marginalised by art history as a category of applied arts, Hammer Prints was, however, inextricably tied into the ideas and experimental cross-media work of both artists at this time. This article resituates the ethos and designs of Hammer Prints within the wider aesthetic concerns and strategies of the Independent Group which the two artists were engaged with and, in particular, to the reordering of the visual first proposed by the artists in collaboration with the architects Alison and Peter Smithson in the seminal exhibition Parallel of Life and Art (Institute of Contemporary Arts, 1953), the year before Hammer Prints was established. As the article argues, a more complex account of Hammer Prints exists once it is reconnected to both artists' interest in gestalt principles of perception, contemporary theorisations of pattern', and ontological questions of art posed by Malraux's idea of the imaginary museum' and Duchamp's idea of the portable museum'. It concludes by locating the designs of Hammer Prints within the new field of communication theory developed by Gregory Bateson.									0	0	0	0	0	1470-4129		WOS:000322819800003		
J	Jukic, Tatjana								THE MAN WHO KNEW TOO MUCH Ziek and the Balkans								EUROPEAN JOURNAL OF ENGLISH STUDIES				17	2	SI		160	175		10.1080/13825577.2013.797198			AUG 1 2013	2013	Slavoj Ziek's view of the Balkans has recently been critiqued as procolonial, in that he casts the Balkans as the unconscious of Europe and therefore deprives it of the cogito, which remains definitive of Europe. This critique, with its Cartesian and Lacanian implications, bears on the very constitution of Ziek's critical gesture, because it tends to homogenise both psychoanalysis and the philosophy Lacanian psychoanalysis engages with into colonialism. Taking up Ziek's Marx, particularly the way in which his Marx comes together with the Balkans in The Fragile Absolute, I argue that the Balkans in Ziek traces the metonymic logic of the international which dehomogenises Europe to begin with and displaces the logic of colonialism. What emerges instead is a political imaginary where Ziek's Lacanian script registers a shift towards configurations formative to the work of Deleuze: the shift mobilised already in Ziek's engagement with Hitchcock's cinema where Hitchcock labours as the specimen story of Ziek's philosophy cum psychoanalysis.									0	0	0	0	0	1382-5577		WOS:000323143900005		
J	Baker, Charlotte								Imaginary Spaces of Power in Sub-Saharan Literatures and Films								MODERN & CONTEMPORARY FRANCE				21	3			403	404		10.1080/09639489.2013.797886			AUG 1 2013	2013										0	0	0	0	0	0963-9489		WOS:000323365000019		
J	Tellez, Andres								PHOTOGRAPHY AND MEMORY: REPRESENTATIONS OF THE URBAN PROJECT ON THE PERIODICAL PUBLICATIONS, CHILE, 1930-1950								REVISTA 180					31			56	61					AUG 2013	2013	Photography has intensively participated in the construction of the urban imaginary of cities. Photography's relation to urban memory suggests the existence of appearances rather than realities captured in public spaces, particularly, in those appearing in the 30s and 40s in Santiago, Chile. By having studied six magazines from those decades, it is possible to create a visual speech describing those appearances that, at the same time, unveil the predominance of the urban project and the architectonic piece of more than one block size above the idea of a plan, being the latter understood as a structured exercise in the space and projected in time.									0	0	0	0	0	0718-2309		WOS:000323083300012		
J	Darling, Jonathan								Moral urbanism, asylum, and the politics of critique								ENVIRONMENT AND PLANNING A				45	8			1785	1801		10.1068/a45441			AUG 2013	2013	The city of Sheffield was the UK's first 'City of Sanctuary', an identification which suggested that the city would act to welcome asylum seekers and refugees through promoting a 'culture of hospitality'. In this paper I seek to interrogate such claims and explore how the promotion of a language of hospitality marks a form of 'moral urbanism' through which the city is linked to specific values and obligations that enable the governmental ordering of responses to asylum. In exploring public statements, media discussions, and interview accounts of asylum in the city, I argue that a normative account of how to live with asylum is articulated, one which establishes expectations of both citizens and noncitizens alike. The paper opens by tracing this narrative construction of Sheffield as a place with a 'welcoming tradition' through a series of high-profile events of refuge and their reiterative embedding in the public imaginary. I then question this account through demonstrating how such moments of welcome are conditioned by logics of acceptability and control, before considering how the governmental entanglements of moral urbanism might be contested through a politics of critique.									1	0	0	0	1	0308-518X		WOS:000323862700003		
J	Picken, Felicity								From designed spaces to designer savvy societies: the potential of ideas competitions in willing participation								ENVIRONMENT AND PLANNING A				45	8			1963	1976		10.1068/a45460			AUG 2013	2013	The design of public space has gained importance as cities are increasingly positioned in global flows of people, capital, and ideas. These spaces speak to the culture of a place as much as to the quality of its design, but the implementation of design as an inclusive process is fraught with difficulty. This is particularly pertinent in discussions about better ways of engaging people with urban design, where there is often a language barrier between those who specialise in spatial manipulation and the broader 'society' that uses this space. This paper gives an empirical account of how a spatial consciousness can be translated to society through an international design competition. The competition method of urban design relies upon promotion and 'eventfulness', both of which interpolate the public and contribute towards the generation of a deeper interest in the spatial imaginary of city planning. The creation of 'urban design consumers' through the visual consumption of the designs themselves offers an alternative way to gain public interest to the established traditions of public notices and formal public meetings. In this case, the competition extended the activity of urban designers beyond the mechanics of 'space production' to include 'consumer production' where a more intimate relationship between city planning and the people began to emerge.									0	0	0	0	0	0308-518X		WOS:000323862700013		
J	Cattelan, João Carlos								A contrajunção e o corpo: o indigno e o anormal	Contrajunction and the body: the indignant and the amoral	La contrajunción y el cuerpo: lo indigno y lo anormal						Linguagem em (Dis)curso				13	2			403	427		10.1590/S1518-76322013000200010			2013-08	2013	This study is dedicated to the observation of ordinary discourse (a type of discourse present in the discursive order, in the reiteration of its practices, in the triviality, in the ephemerality, and in the injunction for the maintenance of the game) by taking a specific point of view: the analysis focuses on utterances constructed with contrajunctive connectives, in particular, the adversative "mas" (but). The aims are to elucidate what these connectives, by means of discursive transversality, reveal about the interdiscourse with the established imaginary; to retrieve what was previously said, produced before, elsewhere and independently, which perpendicularly crosses the discourse produced in the deictic axis of the here and now; and to access the supporters that guide the joints between parts of an utterance. In particular, this study aims at examining how contrajunctive statements oppose propositions when the topic refers to the physical embodiment of man.	Este estudio se dedica a la observación del discurso ordinario (un tipo de discurso que se pauta en el orden discursivo, en la reiteración de sus prácticas, en la trivialidad, en lo efímero y en el mandato al mantenimiento del juego), haciéndolo a partir de un punto de vista específico: el foco de análisis incide sobre enunciados construidos con conectivos contrajuntivos, en especial con el mas adversativo, buscando elucidar lo que elles revelan, por medio de la transversalidad discursiva, sobre el interdiscurso que realizan con el imaginario establecido; rescatar el dicho anterior, producido antes, en otro lugar e independientemente, que atraviesa perpendicularmente el discurso producido en el eje deíctico del aquí y ahora; y tener acceso a sustentáculos que comandan las articulaciones efectuadas entre las partes de un enunciado. En este trabajo, en especial, se buscará observar como enunciados contrajuntivos oponen partes de enunciado, en cuanto a temática se refiere a la corporalidad física del hombre.	Este estudo se dedica à observação do discurso ordinário (um tipo de discurso que se pauta na ordem discursiva, na reiteração das suas práticas, na trivialidade, na efemeridade e na injunção à manutenção do jogo), fazendo-o a partir de um ponto de vista específico: o foco de análise incide sobre enunciados construídos com conectivos contrajuntivos, em especial com o mas adversativo, buscando elucidar o que eles revelam, por meio da transversalidade discursiva, sobre o interdiscurso que realizam com o imaginário estabelecido; resgatar o dito anterior, produzido antes, em outro lugar e independentemente, que atravessa perpendicularmente o discurso produzido no eixo dêitico do aqui e agora e ter acesso a sustentáculos que comandam as articulações efetuadas entre as partes de um enunciado. Neste trabalho, em especial, buscar-se-á observar como enunciados contrajuntivos opõem partes de enunciado, quando a temática se refere à corporalidade física do homem.							0	0	0	0	0	1518-7632		SCIELO:S1518-76322013000200010		
J	Meltzer, Judy; Rojas, Cristina								Narratives and imaginaries of citizenship in Latin America In memoriam of Fernando Coronil (1944-2011) INTRODUCTION								CITIZENSHIP STUDIES				17	5	SI		525	529		10.1080/13621025.2013.818366			AUG 1 2013	2013										0	0	0	0	0	1362-1025		WOS:000324851600001		
J	Hall, P. A.; Taylor, R. C. R.; Barnes, L.								A capabilities approach to population health and public policy-making								REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE				61				S177	S183		10.1016/j.respe.2013.05.016		3	AUG 2013	2013	Background. - The objective of this study is to outline a capabilities approach to the social determinants of population health and to compare its explanatory power and implications for public policy-making with psychosocial approaches.Methods. - A model linking the structures of economic and social relations to health outcomes is developed and logistic methods used to confirm its base validity for a representative sample of 16,488 citizens in 19 developed democracies drawn from the World Values Surveys of 1990 and 2005. Self-reported health is the dependent variable. Age, gender, education, employment status, self-mastery, income, autonomy at work, ties to family and friends, subjective social status, associational memberships and sense of national belonging are considered.Results. - At baseline, risk ratios reflecting movement from the 25th to 75th percentile in the distribution of the variable indicate that increases in income reduce the likelihood of poor health (0.78; 0.73-0.82) as does higher autonomy at work (0.90; 0.85-0.94) but so does access to social resources reflected in ties to family and friends (0.89; 0.86-0.92), associational memberships (0.93; 0.89-0.98), subjective social status (0.77; 0.54-0.90) while the absence of feelings of national belonging increases the likelihood of poor health (1.14; 1.06-1.23).Conclusion. - The results suggest that population health is dependent on the distribution of social as well as economic resources along the dimensions predicted by a capabilities model. Governments should be attentive to the impact of policy on the distribution of social, as well as economic, resources. (C) 2013 Elsevier Masson SAS. All rights reserved.									0	0	0	0	0	0398-7620		WOS:000324678600010	23835148	
J	Sharpe, Kevin								Royal Poetrie: Monarchic Verse and the Political Imaginary of Early Modern England								MODERN PHILOLOGY				111	1			E45	E48		10.1086/670280			AUG 1 2013	2013										0	0	0	0	0	0026-8232		WOS:000325681400015		
J	Son, Hyeonju								Images of the future in South Korea								FUTURES				52				1	11		10.1016/j.futures.2013.06.001			AUG 2013	2013	This paper examines and interprets the images of the future in both the pre-modern and modern era in South Korea. Future images in premodern Korea depended on social and political status. The ruling class had a Confucian utopia based on remote places and the golden age of ancient Chinese regimes. On the other hand, the oppressed, denied the Confucian ideal society, sought a classless society without oppression. In modern Korean society, five alternative images of the future can be identified: (a) becoming a developed country, (b) apocalyptic discourse, (c) national unification, (d) advanced information society, and (e) feminist visions. Unlike the future images from pre-modern Korea, those in Korea's modern era reject the ideal past, imaginary present, and radically different future. Instead, the images focus on a long-term, future-oriented vision and address the various dimensions of the feasible transformation of its current society. (C) 2013 Elsevier Ltd. All rights reserved.									0	0	0	0	0	0016-3287		WOS:000326556000001		
J	Espinosa Blas, Margarita								La nación a debate: el discurso nacionalista en la prensa liberal antiporfirista	The nation debate: the nationalist discourse in the liberal anti-Porfirian press							Memorias: Revista Digital de Historia y Arqueología desde el Caribe					20			138	158					2013-08	2013	In Mexico, as in most Latin American states, the nation building process was so slow, painful and bumpy, that for many scholars national processes were still unfinished in the twentieth century. In the Mexican case, the porfiriato is considered as the national-state consolidation stage which made possible the unification of a successful national narrative, until it was interrupted by the Mexican Revolution. However, beyond the achievements and the apparent consensus among the political class of the porfirian era, national issues generated controversial debates in the press and in open forums. Faced with the national image built by the oligarchic and political elite, a certain sector of the press, associated with liberal opposition groups, questioned the arguments of the nation imagined by the ruling elite, but also reinforced some aspects of that national image, deeply rooted in the social imaginary. This text analyzes and explains a part of this debate through the study of the Mexican journalistic discourse in the period 1890-1910, particularly in those opposition newspapers identified with liberal ideology such as El Hijo del Ahuizote and others considered as harbinger of the Mexican Revolution such as Regeneración and El Demócrata.	En México, como en la mayoría de los estados latinoamericanos, el proceso de consolidación nacional fue lento, penoso y accidentado; tanto que para muchos estudiosos los procesos nacionales resultan inacabados aún en el siglo XX. En el caso mexicano se considera al porfiriato como la etapa de consolidación del estado-nacional en la que fue posible la unificación de un relato nacional exitoso pero interrumpido con la Revolución Mexicana. Sin embargo, más allá de los logros y del aparente consenso entre la clase política porfiriana, la cuestión nacional generó polémicos debates en la prensa y en la tribuna. Frente a la imagen nacional construida por la elite oligárquica y política, cierto sector de la prensa vinculado con grupos de oposición liberal cuestionó los argumentos de la nación imaginada por la élite en el poder, pero también reforzó algunos aspectos de esa imagen nacional arraigados en el imaginario colectivo. En este trabajo se analiza y explica una parte de este debate a través del estudio del discurso hemerográfico mexicano del periodo 1890-1910, particularmente en aquellos diarios de oposición identificados con el ideario liberal como El Hijo del Ahuizote y otros considerados precursores de la Revolución Mexicana como Regeneración y El Demócrata.								0	0	0	0	0	1794-8886		SCIELO:S1794-88862013000200007		
J	Perez, Michelle Salazar; Cannella, Gaile S.								Situational Analysis as an Avenue for Critical Qualitative Research: Mapping Post-Katrina New Orleans								QUALITATIVE INQUIRY				19	7			505	517		10.1177/1077800413489514			SEP 2013	2013	Hypercapitalism in the United States and globally has created neoliberal conditions that have reinterpreted notions of the public good as an entrepreneurial endeavor. In this current context, critical qualitative methods such as situational analysis combined with theoretical perspectives like Black feminist thought can provide activist methodological tools to expose and reenvision privatized constructions of the common good. In this article, we describe possibilities for using critical situational analysis to examine a broad range of complex conditions and provide examples of situational mapping from a study focusing on disaster capitalism and the privatization of the public education system in post-Katrina New Orleans. We then offer possibilities for using situational analysis to create new imaginaries for critical qualitative inquiry.									0	0	0	0	0	1077-8004		WOS:000322155800004		
J	Wershler, Darren								GUY MADIN'S THE NIGHT MAYOR, IMAGINARY MEDIA, AND CONTEMPORARY MELODRAMA								CRITICISM-A QUARTERLY FOR LITERATURE AND THE ARTS				55	4	SI		677	694					FAL 2013	2013										0	0	0	0	0	0011-1589		WOS:000343025300008		
J	Oklopcic, Zoran								Beyond Empty, Conservative, and Ethereal: Pluralist Self-Determination and a Peripheral Political Imaginary								LEIDEN JOURNAL OF INTERNATIONAL LAW				26	3			509	529		10.1017/S0922156513000216			SEP 2013	2013	Over the last couple of years, a stream of pluralist theories of international legal order has developed at the intersection of international law and political theory, having immediate implications for conceptualizing self-determination. The understanding of self-determination under the framework of bounded, constitutional, and radical pluralism markedly departs from the previous wave of normative theories in the 1990s: self-determination is now evacuated from the field of national pluralism and struggles over territory.This article does not question the thrust of pluralists' recent work, but complements their critical attunement to global disparities of power, and complicates their neglect of nationalism and rejection of territorial reconfigurations as self-determination's core meaning. In doing so, it unearths two visions that come from the (semi-)periphery of the international political order. The first belongs to Edvard Kardelj, pre-eminent Yugoslav theorist of socialist self-management and the Non-Aligned Movement. The second belongs to Leopold Sedar Senghor, the poet and politician, advocate of negritude, a proponent of French West African integration, and a constitutional advocate for the reconfiguration - not abolition - of the French Union, the heir to the French Empire. While they are suspicious of extensive territorial reconstruction, like contemporary pluralists, unlike them they have seen a role for territorial reconfigurations in the name of national plurality.									0	0	0	0	0	0922-1565		WOS:000322526300002		
J	Beckert, Jens								Capitalism as a System of Expectations: Toward a Sociological Microfoundation of Political Economy								POLITICS & SOCIETY				41	3			323	350		10.1177/0032329213493750			SEP 2013	2013	Political economy and economic sociology have developed in relative isolation from each other. While political economy focuses largely on macro phenomena, economic sociology focuses on the embeddedness of economic action. The article argues that economic sociology can provide a microfoundation for political economy beyond rational actor theory and behavioral economics. At the same time political economy offers a unifying research framework for economic sociology with its focus on the explanation of capitalist dynamics. The sociological microfoundation for understanding of capitalist dynamics should focus on the expectations actors have regarding future states of the world. Based on a discussion of what I call the four Cs of capitalism (credit, commodification, creativity, and competition), I argue that under conditions of uncertainty, expectations are contingent and should be understood as fictional expectations. The capability of humans to imagine future states of the world that can be different from the present is the central basis for a sociological microfoundation of the dynamics of economic macro phenomena. Macroeconomic dynamics are anchored in these fictional expectations, which create motifs for engaging in potentially profitable but ultimately incalculable outcomes. This shifts attention to the management of expectations as a crucial element of economic activity and to the institutional, political, and cultural foundations of expectations. The reproduction of capitalism is precarious also because of the contingency of expectations conducive to its growth.									2	0	0	0	2	0032-3292		WOS:000322196400001		
